,id,sort,category_id,name,thumbnail,price,barcode,description,full_description,description_data,description_url,promotion_price,message_product,product_sponsor,message_id,hour_delivery,dynamic_link,detail_note,short_detail_note,frame
10,238662,92013,18,Dao cạo râu Schick Execta 2S - 10049,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00242667-0.png?v=9,35000,4891228410049,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=238662,,,False,,0,https://appbigc.page.link/YrEwZTioaUGvkGRU6,,,
11,286112,92014,18,Dao cạo râu Super Click Razor ER-80 - 25957,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00034284-0.png?v=9,13500,7702018925957,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=286112,,,False,,0,https://appbigc.page.link/BvsQe2M2TiS3KGVN7, , ,
12,278394,92015,18,Dao cạo râu Schick Exacta 2 Sensitive 5+2S - 30030,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00034331-0.png?v=9,40200,4891228430030,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=278394,,,False,,0,https://appbigc.page.link/j7q1JEG8bBRyW3cB8,,,
13,259360,92016,18,Dao cạo râu Supermax Swift 4 lưỡi 1 cây - 50461,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00344438-1.png?v=9,41900,5013405650461,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=259360,,,False,,0,https://appbigc.page.link/hZp2VXQ7VJyj9umu7,,,
14,278300,92018,18,Lưỡi dao cạo Gillette Guard 3 4S  - 05877,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00959361-1.png?v=9,69900,4902430305877,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=278300,,,False,,0,https://appbigc.page.link/VJizwayh9LtrVeNP6, , ,
0,278140,92019,18,Bộ dao cạo Dorco 2 lưỡi  - 66795,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00280084-1.png?v=9,96900,8801038566795,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=278140,,,False,,0,https://appbigc.page.link/oKYVj3aNuDBRch8HA,,,
1,209896,92020,18,Bộ dao cạo + lưỡi Dorco 3L TRA09 - 94422,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00979720-1.png?v=9,161900,8801038594422,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=209896,,,False,,0,https://appbigc.page.link/6FyZFtXGTVeGf84d8,,,
2,447994,92024,18,Lưỡi dao cạo râu Gillette Mach3+6 lưỡi - 88250,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00996997-1.png?v=9,346000,4902430788250,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=447994,,,False,0.0,0,https://appbigc.page.link/jSVjAHvuK5XTMxGi8, , ,
3,447995,92025,18,Lưỡi dao cạo râu Gillette Mach3+3S - 88571,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00996998-1.png?v=9,184900,4902430788571,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=447995,,,False,0.0,0,https://appbigc.page.link/jmCa6Q891wxHhYyn7, , ,
4,442411,92026,18,Lưỡi Dao Cạo Gillette Guard 3 2S - 05815,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00959360-1.png?v=9,39900,4902430305815,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=442411,,,False,,0,https://appbigc.page.link/LuNQQALvxcV5i2eEA, , ,
5,442414,92029,18,Dao Cạo Râu Gillette Mach3 + 2Up - 88205,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00996996-1.png?v=9,166200,4902430788205,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=442414,184900.0,,False,,0,https://appbigc.page.link/gHoyzNBumL9gLAG36, , ,
6,477963,92032,18,Dao cạo râu Schick Quattro Titan SSY Dry 1C 75g - 60211,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00875264-1.png?v=9,101900,4891228460211,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=477963,,,False,,0,https://appbigc.page.link/WxiiYNTgpSHHMGU77,,,
7,477964,92033,18,Lưỡi DCR Schick Quattro Titan 4 cái - 60174,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00875265-1.png?v=9,99900,4891228460174,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=477964,,,False,,0,https://appbigc.page.link/XCEVUNHwaNw2RxfM7,,,
8,609806,92035,18,Dao Cao Schick 2 3S E 75G - 30283,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00919090-1.png?v=9,11900,4891228430283,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=609806,,,False,,0,https://appbigc.page.link/hXd8afPxJ51ACA8r7,,,
9,624634,92036,18,Lưỡi dao cạo râu Schick Exacta II System - 04585,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00287819-1.png?v=9,22400,6937266704585,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=624634,,,False,,0,https://appbigc.page.link/MrJiberaQNQKp4WV6,,,
10,645455,92037,18,Kem cạo râu Familiar 175gr - 05075,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00103276-0.png?v=9,31600,8935020005075,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=645455,,,False,,0,https://appbigc.page.link/J2LnkpL9rnsuK1ji6,,,
11,664262,92038,18,Dao cạo râu Supermax Comfort Grip 2 lưỡi - 48765,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00964130-1.png?v=9,44900,5013405648765,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=664262,,,False,,0,https://appbigc.page.link/o7UNBUqZAFXaCn4S6,,,
12,693188,92039,18,Dao cạo râu Supermax Triple blade 3 lưỡi - 53592,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00964131-1.png?v=9,34900,5013405653592,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=693188,,,False,,0,https://appbigc.page.link/5js173VKAuKbHbaW6,,,
13,709589,92040,18,Dao cạo 2 lưỡi Dorco TNA3001-B - 65576,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00274216-1.png?v=9,27400,8801038565576,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=709589,,,False,,0,https://appbigc.page.link/CatXFhryDEd8yM7w7,,,
14,709668,92041,18,Vĩ 3 đầu dao cạo Dorco TNA3030-B009 - 65460,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00979721-1.png?v=9,38500,8801038565460,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=709668,,,False,,0,https://appbigc.page.link/VysFWdKFg272yoFG8,,,
0,747492,92042,18,Gel cạo râu Gatby dưỡng ẩm 205g - 16442,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/01150807-1.png?v=6,99500,4902806416442,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=747492,,,False,,0,https://appbigc.page.link/oe6hymAgUjDyjFFE8,,,
1,747493,92043,18,Gel cạo râu Gatby mát lạnh 205g - 16374,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/01150808-1.png?v=6,99500,4902806416374,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=747493,,,False,,0,https://appbigc.page.link/4MKvEnb2UtonKtP19,,,
2,172963,92200,18,Kem Rửa Mặt Tác Động Sâu Oxy 100g Scrub - 31956,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00059803-0-1.png?v=9,80900,8935006531956,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=172963,,,False,,0,https://appbigc.page.link/uMNDuCPZsGFSahrZ7, , ,
3,7671,92201,18,Sữa rửa mặt nam Nivea EX.White 100g - 88368,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00034583-0.png?v=9,78900,4005808888368,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=7671,,,False,,0,https://appbigc.page.link/qMkwjWneGpyM1ej27,,,
4,238006,92202,18,Kem Rửa Mặt Oxy 100g Perfect Wash - 31581,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00034653-0-1.png?v=9,76900,8935006531581,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=238006,,,False,0.0,0,https://appbigc.page.link/b3vdQbjWiFneJKva9, , ,
5,7581,92203,18,Sữa rửa mặt nam Nivea EX.White Detox Mud 100g - 23918,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00282184-1.png?v=9,78900,4005808823918,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=7581,,,False,,0,https://appbigc.page.link/i5TjyBx6BVrR162v6,,,
6,172976,92204,18,Kem Rửa Mặt Oxy Deep Wash - Cream Formula 100g - 39440,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00870400-1-1.png?v=9,72000,8935006539440,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=172976,,,False,,0,https://appbigc.page.link/ry8TKkyNGXKWFC1J8,,,
7,262336,92205,18,Sửa rửa mặt Nivea nam serum Extra white 100ml - 15453,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00409463-1.png?v=9,91900,8850029015453,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=262336,,,False,,0,https://appbigc.page.link/afNdXMEinQPehyMj7,,,
8,278349,92206,18,Sữa rửa mặt Nivea Men Acne Detox Mud 100g - 56004,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00282183-1.png?v=9,78900,4005808656004,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=278349,,,False,,0,https://appbigc.page.link/wX4xpiMM49oWSgjq7,,,
9,7649,92207,18,Sữa rửa mặt Nivea nam Deep White Oil Clear 100g - 13687,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00774177-1.png?v=9,94900,4005900513687,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=7649,,,False,,0,https://appbigc.page.link/WRei4KipoDBfmKTw7,,,
10,37500,92208,18,Sữa rửa mặt Nivea Men Deep Himalaya 100g  - 40779,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00965692-1.png?v=9,94900,4005900740779,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=37500,,,False,,0,https://appbigc.page.link/tghdc6fLYhQSXNND6, , ,
11,380559,92210,18,Sửa rửa mặt Nivea nam Acne Oil Clear 100g - 88382,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00034584-0.png?v=9,78900,4005808888382,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=380559,,,False,,0,https://appbigc.page.link/NdRtUWMrk84uqXns8,,,
12,238682,92211,18,Gel Rửa Mặt Oxy Perfect Cool 100g - 39419,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00870399-1-1.png?v=9,68500,8935006539419,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=238682,76000.0,,False,,0,https://appbigc.page.link/GQR9cacPXXMh9GVZ9,,,
13,691388,92213,18,Kem rửa mặt tút trắng Oxy 100g  - 37316,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00389340-1.png?v=9,76900,8935006537316,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=691388,,,False,,0,https://appbigc.page.link/pYgnH2jizCvAk6M4A,,,
14,278184,92216,18,Kem Rửa Mặt Kháng Khuẩn Oxy Total Acne Prevent 100g - 39433,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00870401-1-1.png?v=9,72000,8935006539433,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=278184,,,False,,0,https://appbigc.page.link/7CRG4qWbuDYLFRhR9,,,
0,438978,92220,18,Sữa Rửa Mặt Xmen Sạch Nhờn Ngừa Mụn 100g - 61107,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00580815-1.png?v=10,63900,8935136861107,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=438978,74900.0,,False,,0,https://appbigc.page.link/pRTLr61dTJ7NApQj9,,,
1,438979,92221,18,Sữa Rửa Mặt Xmen Sạch Sâu 100g - 61121,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00580816-1.png?v=10,63900,8935136861121,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=438979,74900.0,,False,,0,https://appbigc.page.link/8vptXqPxJyqPxg1U6,,,
2,442435,92227,18,"Bộ Oxy Dành Cho Nam (Sữa Rửa Mặt, Gel Trị Mụn) - 41924",https://cdn.go-vietnam.vn/thumb/240x240/sale-products/01015154-1.png?v=9,117500,8935006541924,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=442435,,,False,,0,https://appbigc.page.link/eyBj1uiCNq3JH6Cn6,,,
3,465872,92234,18,Sữa Rửa Mặt Nivea Làm Sạch Sâu 100gr - 33868,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00198609-0.png?v=9,81900,4005808333868,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=465872,,,False,,0,https://appbigc.page.link/4grBqagJvjiQKsjF8,,,
4,575262,92235,18,Sữa Rửa Mặt Gatsby Strong Clear Foam 130g - 02048,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/01016179-1.png?v=9,66500,4902806102048,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=575262,,,False,,0,https://appbigc.page.link/io28b62fngGkTycs5,,,
5,575263,92236,18,Sữa Rửa Mặt Gatsby Acne Care Foam 130g - 70888,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/01016180-1.png?v=9,66500,4902806470888,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=575263,,,False,,0,https://appbigc.page.link/c5BWnQhLTFd8gt2Y6,,,
6,575264,92237,18,Sữa Rửa Mặt Gatsby Perfect Scrub 130g - 70642,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/01016181-1.png?v=9,66500,4902806470642,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=575264,,,False,,0,https://appbigc.page.link/rMmBRKdvHWmz7rQT7,,,
7,386977,92600,18,Bao cao su Durex Invisible 10 cái - 50264,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00561937-1.png?v=9,233900,5052197050264,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=386977,,,False,0.0,0,https://appbigc.page.link/z9DmbBgL5SwWGykE9, , ,
8,386976,92601,18,Bao cao su Durex Fetherlite 12 cái - 00107,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00103746-0.png?v=9,202500,8850163100107,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=386976,,,False,0.0,0,https://appbigc.page.link/36DuxCiozVcgQKxQ8, , ,
9,509705,92603,18,Hộp 3 bao cao su Durex Sensual Strawberry - 10003,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00957444-1.png?v=9,42900,4806534410003,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=509705,,,False,0.0,0,https://appbigc.page.link/KAaqaPBcEwRMgqCC7,,,
10,509706,92604,18,Hộp 12 bao cao su Durex Fetherlite Ultima - 92871,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00315290-1.png?v=9,218000,5038483492871,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=509706,,,False,0.0,0,https://appbigc.page.link/7Hzi5ga4Pi5z4cdV9, , ,
11,509707,92605,18,Hộp 3 bao cao su Durex Fetherlite Ultima - 92901,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00281101-1.png?v=9,67500,5038483492901,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=509707,,,False,,0,https://appbigc.page.link/24yYar1o2AGmJrM8A,,,
12,509708,92606,18,Hộp 3 bao cao su Durex Fetherlite - 00100,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00103762-0.png?v=9,62500,8850163000100,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=509708,,,False,0.0,0,https://appbigc.page.link/Xhfd67qnTMnqC8q37,,,
13,509709,92607,18,Hộp 12 bao cao su Durex Performa - 55226,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00416647-1.png?v=9,229000,5010232955226,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=509709,,,False,0.0,0,https://appbigc.page.link/fCh2PbWt48K2zmfe7, , ,
14,509710,92608,18,Hộp 3 bao cao su Durex Performa - 55233,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00315286-1.png?v=9,69900,5010232955233,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=509710,,,False,0.0,0,https://appbigc.page.link/rV6YksKYMFzmV2U78,,,
0,509711,92609,18,Hộp 12 bao cao su Durex Pleasuremax - 34167,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00410566-1.png?v=9,216900,5038483234167,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=509711,,,False,0.0,0,https://appbigc.page.link/DonL4r1ncPHuV16M7,,,
1,509712,92610,18,Hộp 3 bao cao su Durex Pleasuremax - 34198,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00987369-1.png?v=9,67500,5038483234198,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=509712,,,False,0.0,0,https://appbigc.page.link/kHdiGpsy3NA3h9TR7,,,
2,509713,92611,18,Hộp 3 bao cao su Durex Jeans - 59311,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/01008481-1.png?v=9,38900,5052197059311,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=509713,,,False,0.0,0,https://appbigc.page.link/ieQVjedP8vApphxB6,,,
3,509714,92612,18,Hộp 12 bao cao su Durex Kingtex - 36190,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00399874-1.png?v=9,121800,5052197036190,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=509714,,,False,0.0,0,https://appbigc.page.link/KxMJJbMCswwwofA46, , ,
4,509715,92613,18,Hộp 3 bao bao cao su Durex Kingtex - 51648,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00103765-0.png?v=9,42900,5038483151648,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=509715,,,False,0.0,0,https://appbigc.page.link/Hm8D9Snb6kBGUEby9,,,
5,509717,92615,18,Gel bôi trơn Durex Play Strawberry 100ml - 69178,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00561938-1.png?v=9,166200,5038483869178,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=509717,,,False,0.0,0,https://appbigc.page.link/yuQXePFpdXu6CZoF6, , ,
6,509718,92616,18,Gel bôi trơn Durex Play Warming 100ml - 63847,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00358503-1.png?v=9,165200,5038483563847,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=509718,,,False,0.0,0,https://appbigc.page.link/oyZNByLaBWenMq887, , ,
7,509719,92617,18,Hộp 3 bao cao su Durex Invisible Extra Thin Extra Sensitive - 50233,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00545804-1.png?v=9,89900,5052197050233,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=509719,,,False,0.0,0,https://appbigc.page.link/KRfdr2RqQB7VKrxLA,,,
8,509720,92618,18,Hộp 10 bao cao su Durex Extra Thin Extra Lubricated - 50295,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00774157-1.png?v=9,225000,5052197050295,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=509720,,,False,0.0,0,https://appbigc.page.link/gim2pxJR2aa6bxSC9,,,
9,509721,92619,18,Gel bôi trơn Durex K-Y Jelly tuýp 50g - 42870,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00303319-1.png?v=9,76200,5052197042870,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=509721,,,False,0.0,0,https://appbigc.page.link/FaAehZYxM3gJ3fDc7,,,
10,624638,92620,18,Gel bôi trơn Durex Play Smooth 50ml - 00011,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00358534-1.png?v=9,78900,8850163900011,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=624638,,,False,,0,https://appbigc.page.link/xoLr5Pdtb1EChrM87,,,
11,575244,94603,18,Kem Rửa Mặt Dưỡng Ẩm Tối Ưu Hada Labo 80g - 37675,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00409442-1.png?v=9,74500,8935006537675,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=575244,,,False,,0,https://appbigc.page.link/rPkuYTqK6fKLAMPZ7,,,
12,7866,94604,18,Sữa rửa mặt Pond's Age Miracle 100ml - 99179,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00208764-0.png?v=9,118000,8851932199179,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=7866,,,False,0.0,0,https://appbigc.page.link/hciRxBK3rhvP6Stu7,,,
13,173113,94608,18,Kem Rửa Mặt Ngăn Ngừa Mụn Acnes 100g - 30966,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00034916-0-1.png?v=9,64000,8935006530966,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=173113,,,False,,0,https://appbigc.page.link/CtM3X3XKwP3sQSVD6,,,
14,587105,94609,18,Sữa Rửa Mặt Hadalabo Trắng Hoàn Hảo 80g - 33875,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00223237-0-1.png?v=9,59000,8935006533875,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=587105,85000.0,,False,,0,https://appbigc.page.link/mGbzAHsF8aD9E1vR7,,,
0,7544,94611,18,Gel rửa mặt dịu nhẹ Senka Perfect Gel Gentle Wash 100g - 46636,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00957446-1.png?v=9,99000,4901872446636,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=7544,109900.0,,False,,0,https://appbigc.page.link/7Fhh1qVzHAgDEZwp8, , ,
1,172966,94612,18,Kem Rửa Mặt Acnes Vitamin 100g - 32663,https://cdn.go-vietnam.vn/thumb/240x240/sale-products/00144981-0-1.png?v=9,64000,8935006532663,,,False,http://dev-mobileapp.bigc.vn/index/order-product-detail.html?id=172966,,,False,,0,https://appbigc.page.link/mQAhQmuzYq5o6c4t6,,,
